id,date,hour,from,from_id,text_clean,reply_to_message_id,forwarded_from,edited,sticker_emoji,media_type,reactions
47509,2026-03-20 04:16:48,4,osy (simut),user5384267911,"Beli kaos sama jeans. Ak tnaya knp gak beli koko, katanya kaosnya cm sedikit. Meanwhile baju koko cm dua biji onyon",47496.0,,2026-03-20T04:18:29,,,
47511,2026-03-20 04:17:32,4,osy (simut),user5384267911,"Itu bundle 550k, katnaya lg diskon segitu teh",,,,,,
47512,2026-03-20 04:17:39,4,osy (simut),user5384267911,Mahal bgt ya ak jd kepikiran kl ngasih kado mau kasih apa,,,,,,
47514,2026-03-20 04:19:07,4,osy (simut),user5384267911,Mn rata rata kaos atau hoodienya merk merk yg ktnya lokal tp mahal itu,,,2026-03-20T04:23:12,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T04:23:12'}]}]"
47516,2026-03-20 04:19:19,4,osy (simut),user5384267911,Baju ak aj di syopi 100 dpt 3,,,,,,
47532,2026-03-20 04:26:39,4,osy (simut),user5384267911,Bleh gass,47517.0,,2026-03-20T05:15:24,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T05:15:24'}]}]"
47533,2026-03-20 04:26:56,4,osy (simut),user5384267911,"Nah ini gak prnh blng, apa nanti aja yah",47519.0,,,,,
47534,2026-03-20 04:27:10,4,osy (simut),user5384267911,Tinggal revisi bab 2 trs lanjut bab 3,,,,,,
47535,2026-03-20 04:27:25,4,osy (simut),user5384267911,Paling pas udh beres bab 2 lanjut dulu bab 3 gt ya,,,,,,
47536,2026-03-20 04:27:43,4,osy (simut),user5384267911,Ak beraninya chat km bkn si bpk 🤒,,,,,,
47537,2026-03-20 04:28:00,4,osy (simut),user5384267911,Akn beli 😘,47520.0,,,,,
47538,2026-03-20 04:28:06,4,osy (simut),user5384267911,IYA KAH,47522.0,,,,,
47539,2026-03-20 04:28:08,4,osy (simut),user5384267911,IH TKT,,,,,,
47540,2026-03-20 04:28:16,4,osy (simut),user5384267911,OHH,,,,,,
47541,2026-03-20 04:28:28,4,osy (simut),user5384267911,Kl gk ad beli dri Indomaret aj atau bw dr rumah,,,,,,
47542,2026-03-20 04:28:35,4,osy (simut),user5384267911,Oh iya jg,47524.0,,,,,
47543,2026-03-20 04:29:07,4,osy (simut),user5384267911,Ak liatnya agak bengong sdikit 👽,47526.0,,,,,
47544,2026-03-20 04:29:26,4,osy (simut),user5384267911,Tdnya mw gt trs pakein kayak frame ganci,47527.0,,,,,
47545,2026-03-20 04:29:29,4,osy (simut),user5384267911,Kykna lucu yh,,,,,,
47546,2026-03-20 04:29:38,4,osy (simut),user5384267911,Ide bgs makasih yah,,,,,,
47547,2026-03-20 04:29:45,4,osy (simut),user5384267911,Bnr,47531.0,,,,,
47549,2026-03-20 04:30:07,4,osy (simut),user5384267911,Knp brng cowok mahal bgt,,,,,,
47570,2026-03-20 12:55:25,12,osy (simut),user5384267911,Makasih yh twins,47550.0,,2026-03-20T12:59:40,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T12:59:40'}]}]"
47571,2026-03-20 12:55:29,12,osy (simut),user5384267911,Calon,47551.0,,,,,
47572,2026-03-20 12:55:38,12,osy (simut),user5384267911,Dosen sebagai profesi sampingan,,,,,,
47573,2026-03-20 12:55:47,12,osy (simut),user5384267911,Egk dimaafkan,47552.0,,,,,
47575,2026-03-20 12:56:02,12,osy (simut),user5384267911,Mw beli dong versi sachet,47556.0,,,,,
47576,2026-03-20 12:56:08,12,osy (simut),user5384267911,Btul syap mantap,47557.0,,,,,
47577,2026-03-20 12:56:17,12,osy (simut),user5384267911,Tumbler ak rusak 😘,,,,,,
47578,2026-03-20 12:56:23,12,osy (simut),user5384267911,Keadaan si imut,47558.0,,2026-03-20T13:01:45,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:01:45'}]}]"
47579,2026-03-20 12:56:29,12,osy (simut),user5384267911,MWW BLHH,47561.0,,2026-03-20T13:01:50,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:01:50'}]}]"
47580,2026-03-20 12:56:31,12,osy (simut),user5384267911,Makasih yah,,,,,,
47581,2026-03-20 12:56:39,12,osy (simut),user5384267911,MANAAA,47574.0,,,,,
47583,2026-03-20 12:57:10,12,osy (simut),user5384267911,Nah ini bnr bgt setujuu,47564.0,,2026-03-20T13:02:43,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:02:43'}]}]"
47584,2026-03-20 12:57:19,12,osy (simut),user5384267911,EH LUCUNYAH,47582.0,,,,,
47585,2026-03-20 12:57:23,12,osy (simut),user5384267911,Ksh ak,,,,,,
47586,2026-03-20 12:57:27,12,osy (simut),user5384267911,😘,,,,,,
47587,2026-03-20 12:57:55,12,osy (simut),user5384267911,LOH IYHH?,47565.0,,,,,
47588,2026-03-20 12:58:09,12,osy (simut),user5384267911,Iyh otot,47569.0,,,,,
47602,2026-03-20 13:03:51,13,osy (simut),user5384267911,WKWKWKWKW,47590.0,,,,,
47604,2026-03-20 13:04:41,13,osy (simut),user5384267911,Ow bnr jg,47591.0,,,,,
47605,2026-03-20 13:04:56,13,osy (simut),user5384267911,Siapkan foto forger sekeluarga kesukaan km,,,,,,
47606,2026-03-20 13:05:04,13,osy (simut),user5384267911,Bleh gas,47593.0,,2026-03-20T13:06:09,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:06:09'}]}]"
47607,2026-03-20 13:05:14,13,osy (simut),user5384267911,Lucu ih,47595.0,,2026-03-20T13:06:10,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:06:10'}]}]"
47608,2026-03-20 13:05:16,13,osy (simut),user5384267911,Disuruh mamah,,,,,,
47609,2026-03-20 13:05:18,13,osy (simut),user5384267911,GEMAS,,,2026-03-20T13:06:23,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-20T13:06:23'}]}]"
47610,2026-03-20 13:05:26,13,osy (simut),user5384267911,Mw jg donk dmn order,47596.0,,,,,
47611,2026-03-20 13:05:36,13,osy (simut),user5384267911,Gpph oreo enak,47598.0,,,,,
47612,2026-03-20 13:05:38,13,osy (simut),user5384267911,Buat ak ajh,,,,,,
47613,2026-03-20 13:05:45,13,osy (simut),user5384267911,IH LUCUNYAH,47599.0,,,,,
47615,2026-03-20 13:05:56,13,osy (simut),user5384267911,😇😇😇,47600.0,,,,,
47616,2026-03-20 13:06:21,13,osy (simut),user5384267911,Bnrn ad 😦,47601.0,,,,,
47617,2026-03-20 13:06:28,13,osy (simut),user5384267911,Pakein baju,47603.0,,,,,
47619,2026-03-20 13:06:42,13,osy (simut),user5384267911,IYH ORDER KE KM MKSDNA,47618.0,,,,,
47620,2026-03-20 13:06:45,13,osy (simut),user5384267911,🤬🤬🤬,,,,,,
47628,2026-03-20 13:10:46,13,osy (simut),user5384267911,Jgn foto si imut yg dicetak yh,47624.0,,,,,
47629,2026-03-20 13:10:54,13,osy (simut),user5384267911,Iya bnr ini,47622.0,,,,,
47630,2026-03-20 13:10:59,13,osy (simut),user5384267911,Ak jg mw ah,,,,,,
47631,2026-03-20 13:11:05,13,osy (simut),user5384267911,Tp ak simpen sie sampahna,,,,,,
47632,2026-03-20 13:11:08,13,osy (simut),user5384267911,😘😘😘,,,,,,
47633,2026-03-20 13:11:23,13,osy (simut),user5384267911,Gk ekspek sebanyak ituh,47625.0,,,,,
47634,2026-03-20 13:11:30,13,osy (simut),user5384267911,WKWKWKW BLEH,47626.0,,,,,
47636,2026-03-20 13:11:45,13,osy (simut),user5384267911,"Gk, bleh pake ajh",47635.0,,,,,
47637,2026-03-20 13:11:47,13,osy (simut),user5384267911,😘😘😘,,,,,,
47641,2026-03-20 13:14:46,13,osy (simut),user5384267911,Aduh slh ngetik,47638.0,,,,,
47642,2026-03-20 13:14:53,13,osy (simut),user5384267911,Bnr,47639.0,,,,,
47643,2026-03-20 13:15:03,13,osy (simut),user5384267911,Atau bikin scrapbook,,,,,,
47644,2026-03-20 13:15:11,13,osy (simut),user5384267911,Tp ak ad niatnya aj gk jd jd bikin,,,,,,
47645,2026-03-20 13:15:16,13,osy (simut),user5384267911,Oh bnr,47640.0,,,,,
47646,2026-03-20 13:15:21,13,osy (simut),user5384267911,Persib jg,,,,,,
47654,2026-03-20 13:19:15,13,osy (simut),user5384267911,Bnr trmsk kita,47647.0,,,,,
47655,2026-03-20 13:19:23,13,osy (simut),user5384267911,Gpp bangga,47649.0,,,,,
47656,2026-03-20 13:19:27,13,osy (simut),user5384267911,😎😎😎,,,,,,
47657,2026-03-20 13:19:37,13,osy (simut),user5384267911,Jgn yh,47650.0,,,,,
47658,2026-03-20 13:19:43,13,osy (simut),user5384267911,Nono itu,47651.0,,,,,
47659,2026-03-20 13:19:52,13,osy (simut),user5384267911,Ih mantap,47652.0,,,,,
47660,2026-03-20 13:20:00,13,osy (simut),user5384267911,Keren bgt km,,,,,,
47661,2026-03-20 13:20:08,13,osy (simut),user5384267911,OHHH,47653.0,,,,,
47662,2026-03-20 13:20:10,13,osy (simut),user5384267911,WKWKWKW,,,,,,
47668,2026-03-20 13:26:14,13,osy (simut),user5384267911,"Bnr, hawa gk ngapa ngapain after minta maaf",47663.0,,,,,
47669,2026-03-20 13:26:25,13,osy (simut),user5384267911,Atau pas udh lepas atribut lebaran,,,,,,
47670,2026-03-20 13:26:30,13,osy (simut),user5384267911,🤬🤬,47664.0,,,,,
47671,2026-03-20 13:26:40,13,osy (simut),user5384267911,Cek stu stu,47666.0,,,,,
47672,2026-03-20 13:41:46,13,osy (simut),user5384267911,Gemini manggil ak syb,,,,,,
47673,2026-03-20 13:41:48,13,osy (simut),user5384267911,😇😇😇,,,,,,
47680,2026-03-20 13:55:20,13,osy (simut),user5384267911,WKWKWKW,47677.0,,,,,
47681,2026-03-20 13:55:27,13,osy (simut),user5384267911,Nemu akun tele namanya sybil jirs,,,,,,
47682,2026-03-20 13:55:31,13,osy (simut),user5384267911,Naur,,,,,,
47683,2026-03-20 13:55:37,13,osy (simut),user5384267911,Bnr,47679.0,,,,,
47684,2026-03-20 13:55:43,13,osy (simut),user5384267911,Duh pgn kripca,,,,,,
47686,2026-03-20 13:56:37,13,osy (simut),user5384267911,Omg,47685.0,,,,,
47688,2026-03-20 13:56:41,13,osy (simut),user5384267911,Banyak yah,,,,,,
47690,2026-03-20 13:56:47,13,osy (simut),user5384267911,Kl osybilla ad gk,,,,,,
47697,2026-03-20 14:01:06,14,osy (simut),user5384267911,OH IYA BNRR MIRIPP,47693.0,,,,,
47698,2026-03-20 14:01:06,14,osy (simut),user5384267911,Bleh gasin,47695.0,,,,,
47699,2026-03-20 14:01:08,14,osy (simut),user5384267911,🤔🤔🤔,47696.0,,,,,
47700,2026-03-20 16:43:51,16,osy (simut),user5384267911,Parcell,,,,,,
47706,2026-03-20 21:09:39,21,osy (simut),user5384267911,Bnr,47701.0,,,,,
47707,2026-03-20 21:09:44,21,osy (simut),user5384267911,Ikut lebaran 2 kli 😘,,,,,,
47708,2026-03-20 21:09:53,21,osy (simut),user5384267911,Ok sip,47702.0,,2026-03-21T07:19:17,,,
47709,2026-03-20 21:09:59,21,osy (simut),user5384267911,Bnrrr,47703.0,,,,,
47710,2026-03-20 21:10:05,21,osy (simut),user5384267911,WKWKWKWKWKW,47704.0,,,,,
47711,2026-03-20 21:10:16,21,osy (simut),user5384267911,Parafrase.,,,,,,
47712,2026-03-21 01:00:35,1,osy (simut),user5384267911,Ak skit 😢,,,,,,
47720,2026-03-21 07:48:41,7,osy (simut),user5384267911,Itu egk diitung beda,47713.0,,,,,
47721,2026-03-21 07:48:46,7,osy (simut),user5384267911,Bnr bleh,47715.0,,,,,
47722,2026-03-21 07:48:51,7,osy (simut),user5384267911,WKWKWKW LUCUU,47717.0,,,,,
47727,2026-03-21 08:45:08,8,osy (simut),user5384267911,Ekspresi imut,,,,,,
47728,2026-03-21 08:45:22,8,osy (simut),user5384267911,Tirus bgt y si imut jd iri,,,,,,
47731,2026-03-21 09:00:25,9,osy (simut),user5384267911,Jgn sembarangan yh,,,,,,
47733,2026-03-21 09:00:28,9,osy (simut),user5384267911,🤬🤬🤬,,,,,,
47735,2026-03-21 09:00:54,9,osy (simut),user5384267911,Gpph,,,,,,
47736,2026-03-21 09:00:56,9,osy (simut),user5384267911,😈😈😈,,,,,,
47738,2026-03-21 09:01:12,9,osy (simut),user5384267911,Itu reaksi membaca kupat cili oil,,,,,,
47740,2026-03-21 09:01:18,9,osy (simut),user5384267911,Blm pap,,,,,,
47742,2026-03-21 09:01:24,9,osy (simut),user5384267911,😭😭😭😭,47739.0,,,,,
47743,2026-03-21 09:01:27,9,osy (simut),user5384267911,Sokkk,47741.0,,,,,
47747,2026-03-21 13:38:56,13,osy (simut),user5384267911,Buat lgg,,,,,,
47748,2026-03-21 13:39:09,13,osy (simut),user5384267911,Dikit dikit gt yah makannya,,,,,,
47750,2026-03-22 06:56:18,6,osy (simut),user5384267911,JIR AK MIMPIIN NI ORG,47749.0,,,,,
47755,2026-03-22 08:06:14,8,osy (simut),user5384267911,Pas msh sekolah gt latarnya,,,,,,
47756,2026-03-22 08:06:24,8,osy (simut),user5384267911,Dia bestie sm si Zuda,,,,,,
47757,2026-03-22 08:06:27,8,osy (simut),user5384267911,😇😇😇,,,,,,
47758,2026-03-22 08:06:50,8,osy (simut),user5384267911,Rambutnya gk gondrong,47755.0,,,,,
47761,2026-03-22 09:07:42,9,osy (simut),user5384267911,MKSDNYA,,,,,,
47762,2026-03-22 09:07:48,9,osy (simut),user5384267911,Emng bnr bnr kmn mn sm dia 😭😭😭,,,,,,
47763,2026-03-22 09:07:59,9,osy (simut),user5384267911,Kan pas smp lbh setingnya salat sendiri atau sm si curo,,,,,,
47769,2026-03-22 10:06:07,10,osy (simut),user5384267911,Iyh 😞,47766.0,,,,,
47772,2026-03-22 10:06:35,10,osy (simut),user5384267911,Ak kn sakit trs diksh obat dn yupi sm Gilang,,,,,,
47774,2026-03-22 10:06:44,10,osy (simut),user5384267911,Di irigasi tp pas plng sklh,,,,,,
47776,2026-03-22 10:06:54,10,osy (simut),user5384267911,Anjayyy 😈,47768.0,,2026-03-22T10:07:57,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T10:07:57'}]}]"
47778,2026-03-22 10:07:05,10,osy (simut),user5384267911,Tkt,47777.0,,,,,
47779,2026-03-22 10:07:19,10,osy (simut),user5384267911,Bru sehari jd bayi udh jomok,,,,,,
47780,2026-03-22 10:07:25,10,osy (simut),user5384267911,Bayi jomok rusdi imutiyadi,,,,,,
47785,2026-03-22 10:08:46,10,osy (simut),user5384267911,Bayi nama tua,47782.0,,,,,
47786,2026-03-22 10:08:56,10,osy (simut),user5384267911,Invest nama utk masa tua,,,,,,
47789,2026-03-22 10:09:12,10,osy (simut),user5384267911,"Lupa sie jujur,ganti ganti soalnya ak tdr lm",47784.0,,,,,
47790,2026-03-22 10:09:22,10,osy (simut),user5384267911,Bru 2 thn,47788.0,,,,,
47797,2026-03-22 10:13:03,10,osy (simut),user5384267911,Yupi sie,47791.0,,,,,
47798,2026-03-22 10:13:20,10,osy (simut),user5384267911,Oh sm lg di kls bolak balik samperin bangku ak,,,,,,
47799,2026-03-22 10:13:37,10,osy (simut),user5384267911,Km emng sengaja 😇,47795.0,,,,,
47800,2026-03-22 10:13:43,10,osy (simut),user5384267911,Bututttt,47796.0,,2026-03-22T10:20:37,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T10:20:37'}]}]"
47801,2026-03-22 10:14:11,10,osy (simut),user5384267911,MKSD TGL LAHIR GWEJ,,osy (simut),,,,
47802,2026-03-22 10:14:11,10,osy (simut),user5384267911,BARU NGEH,,osy (simut),,,,
47803,2026-03-22 10:14:11,10,osy (simut),user5384267911,LAHIYA,47801.0,10124481 - Gina Pratiwi,,,,
47804,2026-03-22 10:14:11,10,osy (simut),user5384267911,eh ngakak,,10124481 - Gina Pratiwi,,,,
47805,2026-03-22 10:14:11,10,osy (simut),user5384267911,SERIUS GA SADAR,,10124481 - Gina Pratiwi,,,,
47806,2026-03-22 10:14:11,10,osy (simut),user5384267911,😭😭😭😭😭,,10124481 - Gina Pratiwi,,,,
47807,2026-03-22 10:14:15,10,osy (simut),user5384267911,🤬🤬🤬,,,,,,
47818,2026-03-22 10:23:51,10,osy (simut),user5384267911,Yup,47808.0,,,,,
47819,2026-03-22 10:24:00,10,osy (simut),user5384267911,Caper,47809.0,,,,,
47820,2026-03-22 10:24:07,10,osy (simut),user5384267911,Pdhl aslinya ak yg cper,,,,,,
47822,2026-03-22 10:24:22,10,osy (simut),user5384267911,Lucu tp gk lucu,47812.0,,,,,
47823,2026-03-22 10:25:08,10,osy (simut),user5384267911,Hi dims,47815.0,,2026-03-22T10:26:38,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T10:26:38'}]}]"
47824,2026-03-22 10:25:26,10,osy (simut),user5384267911,😈😈😈,47817.0,,,,,
47825,2026-03-22 10:25:29,10,osy (simut),user5384267911,Bhng,,,,,,
47826,2026-03-22 10:25:43,10,osy (simut),user5384267911,Beda sendiri jirs,47821.0,,,,,
47827,2026-03-22 10:26:05,10,osy (simut),user5384267911,"Zahra 1990
Rusdi 2024",,,,,,
47829,2026-03-22 10:26:15,10,osy (simut),user5384267911,Bnr kn,47828.0,,,,,
47835,2026-03-22 10:28:09,10,osy (simut),user5384267911,Tp gk lucu,47830.0,,,,,
47836,2026-03-22 10:28:13,10,osy (simut),user5384267911,😈😈😈,47831.0,,,,,
47837,2026-03-22 10:28:21,10,osy (simut),user5384267911,Bleh,47833.0,,,,,
47838,2026-03-22 10:28:28,10,osy (simut),user5384267911,Rusdianti,,,,,,
47843,2026-03-22 10:40:25,10,osy (simut),user5384267911,Lucu krn inget,47840.0,,,,,
47844,2026-03-22 10:40:33,10,osy (simut),user5384267911,Gk lucu krn rusdi,,,,,,
47845,2026-03-22 10:40:38,10,osy (simut),user5384267911,😭😭😭,47842.0,,,,,
47852,2026-03-22 11:07:49,11,osy (simut),user5384267911,Ak gtw,47846.0,,,,,
47853,2026-03-22 11:07:55,11,osy (simut),user5384267911,Twnya yang anu gk bs ngomong,,,,,,
47854,2026-03-22 11:07:58,11,osy (simut),user5384267911,Y gk sie,,,,,,
47855,2026-03-22 11:08:03,11,osy (simut),user5384267911,Yg Salman Khan,,,,,,
47856,2026-03-22 11:08:13,11,osy (simut),user5384267911,Suka India yh,47848.0,,,,,
47858,2026-03-22 11:08:19,11,osy (simut),user5384267911,🤬🤬🤬,47849.0,,,,,
47859,2026-03-22 11:08:41,11,osy (simut),user5384267911,Jgn gt nnti kt melihat org nama mutia tdk sama lg krn keinget si imut,47851.0,,2026-03-22T11:10:04,,,
47860,2026-03-22 11:08:48,11,osy (simut),user5384267911,Kukurukuk,47857.0,,,,,
47862,2026-03-22 11:09:03,11,osy (simut),user5384267911,Ibu ak dn bpk odih suka bgt itu,,,,,,
47865,2026-03-22 11:09:16,11,osy (simut),user5384267911,IIIII FILM APH,47861.0,,,,,
47867,2026-03-22 11:09:31,11,osy (simut),user5384267911,Bs jadi,47864.0,,,,,
47868,2026-03-22 11:09:36,11,osy (simut),user5384267911,Y sie,47866.0,,,,,
47869,2026-03-22 11:09:46,11,osy (simut),user5384267911,Ps main jg wktu itu lg nntn india,,,,,,
47873,2026-03-22 11:10:16,11,osy (simut),user5384267911,😞😞😞,47870.0,,,,,
47875,2026-03-22 11:10:28,11,osy (simut),user5384267911,Denger nama pacar ya tmn Sely yg Rusdi wktu itu jg ketawa,,,,,,
47878,2026-03-22 11:10:35,11,osy (simut),user5384267911,Cb nnti cri,47872.0,,,,,
47879,2026-03-22 11:10:40,11,osy (simut),user5384267911,WKWKWKWK,47877.0,,,,,
47881,2026-03-22 11:10:55,11,osy (simut),user5384267911,Ibu ak jg,,,2026-03-22T11:11:33,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T11:11:33'}]}]"
47882,2026-03-22 11:11:00,11,osy (simut),user5384267911,😭😭😭😭,47880.0,,,,,
47884,2026-03-22 11:11:15,11,osy (simut),user5384267911,Kl amba itu nama asli kh,,,,,,
47885,2026-03-22 11:11:19,11,osy (simut),user5384267911,Tbtb pnasaran,,,,,,
47887,2026-03-22 11:11:26,11,osy (simut),user5384267911,Yg ini,,,,,,
47889,2026-03-22 11:11:39,11,osy (simut),user5384267911,Pntes org cpt bgt berubah yh,47888.0,,,,,
47890,2026-03-22 11:11:40,11,osy (simut),user5384267911,🫂,,,,,,
47892,2026-03-22 11:11:57,11,osy (simut),user5384267911,Ad yg tbtb gk cinta pdhl awalnya kecintaan ngejar ngejar,,,,,,
47894,2026-03-22 11:11:59,11,osy (simut),user5384267911,Deym,,,,,,
47895,2026-03-22 11:12:13,11,osy (simut),user5384267911,Soalna blm prnh ktemu org nama amba,47891.0,,,,,
47896,2026-03-22 11:12:18,11,osy (simut),user5384267911,Pling ambar,,,,,,
47898,2026-03-22 11:12:40,11,osy (simut),user5384267911,Kpn kuliah,47897.0,,,,,
47901,2026-03-22 11:13:12,11,osy (simut),user5384267911,Pipel kam en go,47900.0,,,,,
47902,2026-03-22 11:13:16,11,osy (simut),user5384267911,Krn berubah,,,,,,
47907,2026-03-22 11:13:42,11,osy (simut),user5384267911,Bnr kn,47905.0,,,,,
47908,2026-03-22 11:13:43,11,osy (simut),user5384267911,Amba,,,,,,
47909,2026-03-22 11:13:46,11,osy (simut),user5384267911,Ow sm,47906.0,,,,,
47911,2026-03-22 11:13:59,11,osy (simut),user5384267911,Ak akn buat sesuatu,,,,,,
47921,2026-03-22 11:15:53,11,osy (simut),user5384267911,Gpp kl berbuah manis,47912.0,,,,,
47922,2026-03-22 11:15:57,11,osy (simut),user5384267911,Bleh,47913.0,,,,,
47924,2026-03-22 11:16:17,11,osy (simut),user5384267911,NOOO SGT SIBUK,47920.0,,,,,
47925,2026-03-22 11:16:22,11,osy (simut),user5384267911,Smngt 😢,,,2026-03-22T11:18:36,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T11:18:36'}]}]"
47932,2026-03-22 11:21:30,11,osy (simut),user5384267911,Bjiiirrr,47926.0,,,,,
47934,2026-03-22 11:21:40,11,osy (simut),user5384267911,Iya bnr,,,,,,
47935,2026-03-22 11:21:42,11,osy (simut),user5384267911,Nooo,,,,,,
47936,2026-03-22 11:21:47,11,osy (simut),user5384267911,Berbuah,47929.0,,,,,
47937,2026-03-22 11:21:53,11,osy (simut),user5384267911,Iya smngt yah,47930.0,,2026-03-22T11:23:11,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T11:23:11'}]}]"
47941,2026-03-22 11:22:48,11,osy (simut),user5384267911,Menari di atas kelapa,47938.0,,,,,
47946,2026-03-22 11:23:43,11,osy (simut),user5384267911,Cobain,,,,,,
47950,2026-03-22 11:23:51,11,osy (simut),user5384267911,MKSD,47944.0,,2026-03-22T11:24:33,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T11:24:33'}]}]"
47951,2026-03-22 11:24:03,11,osy (simut),user5384267911,Marina menari di atas kelapa,47948.0,,,,,
47952,2026-03-22 11:24:19,11,osy (simut),user5384267911,Di atas menara marina menari,,,,,,
47956,2026-03-22 11:25:11,11,osy (simut),user5384267911,Horor,47955.0,,,,,
47961,2026-03-22 11:26:42,11,osy (simut),user5384267911,Yg mn,,,,,,
47962,2026-03-22 11:26:53,11,osy (simut),user5384267911,Mobahatein tuh ap yg anak gt kah,,,,,,
47965,2026-03-22 11:27:45,11,osy (simut),user5384267911,Hooo,,,,,,
47966,2026-03-22 11:27:58,11,osy (simut),user5384267911,Ak gtw jyujyur,,,,,,
47970,2026-03-22 11:29:12,11,osy (simut),user5384267911,Eh iya ganteng,,,,,,
47971,2026-03-22 11:29:17,11,osy (simut),user5384267911,Dah tua skrg,47968.0,,,,,
47972,2026-03-22 11:29:24,11,osy (simut),user5384267911,Spt my Draco,,,,,,
47978,2026-03-22 11:30:35,11,osy (simut),user5384267911,Iya bnr gt,,,,,,
47979,2026-03-22 11:30:39,11,osy (simut),user5384267911,Tua yg tua bgt,,,,,,
47980,2026-03-22 11:30:46,11,osy (simut),user5384267911,Eh tp Logan Lerman ganteng ttp,,,,,,
47981,2026-03-22 11:30:48,11,osy (simut),user5384267911,Tp udh nikah,,,,,,
47988,2026-03-22 11:32:10,11,osy (simut),user5384267911,WKWKWK RIMUT,47985.0,,,,,
47990,2026-03-22 11:32:25,11,osy (simut),user5384267911,Iyh gk akn,47987.0,,2026-03-22T11:32:59,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-03-22T11:32:59'}]}]"
47993,2026-03-22 11:33:26,11,osy (simut),user5384267911,Mlihat mukanya yg imut,47991.0,,,,,
47994,2026-03-22 11:33:34,11,osy (simut),user5384267911,🐜,47992.0,,,,,
47996,2026-03-22 11:33:45,11,osy (simut),user5384267911,Lho gerak,47994.0,,,,,
47998,2026-03-22 11:33:55,11,osy (simut),user5384267911,HAHAHAHAH,47995.0,,,,,
48000,2026-03-22 11:34:24,11,osy (simut),user5384267911,Yakan,,,,,,
48001,2026-03-22 11:34:26,11,osy (simut),user5384267911,🐜,,,,,,
48002,2026-03-22 11:34:28,11,osy (simut),user5384267911,🧚‍♀,,,,,,
48006,2026-03-22 11:36:33,11,osy (simut),user5384267911,BUTUT,48003.0,,,,,
48008,2026-03-22 11:36:49,11,osy (simut),user5384267911,Oh slh posisinya,,,,,,
48010,2026-03-22 11:36:56,11,osy (simut),user5384267911,Ketutupan jam,,,,,,
48011,2026-03-22 11:37:14,11,osy (simut),user5384267911,😢😢😢,48004.0,,,,,
48015,2026-03-22 11:37:40,11,osy (simut),user5384267911,Iya bnr,,,,,,
48016,2026-03-22 11:37:41,11,osy (simut),user5384267911,We,,,,,,
48017,2026-03-22 11:37:43,11,osy (simut),user5384267911,Wet,,,,,,
48020,2026-03-22 11:38:56,11,osy (simut),user5384267911,Gas,48018.0,,,,,
